id	Definition
PWN:block.n.01	κομμάτι στερεής ύλης (συνήθως έχει επίπεδες ορθογώνιες πλευρές)
PWN:blood.n.01	το κόκκινο ζωτικό υγρό που κυκλοφορεί μέσω της καρδιάς, των αρτηριών και των φλεβών του ανθρώπου και των άλλων σπονδυλωτών ζώων, επιτελώντας πλήθος βασικών λειτουργιών
PWN:blouse.n.01	μπλούζα που φοριέται από γυναίκες και καλύπτει το πάνω μέρος του σώματος
PWN:blow.n.01	η ενέργεια ή το αποτέλεσμα του χτυπώ δυνατά
PWN:boast.v.01	μιλώ με πολύ επαινετικά λόγια για τον εαυτό μου, εκθειάζω τα προτερήματα ή τις επιτυχίες μου, συχνά υπερτονίζοντάς τα
PWN:boat.n.01	μικρό σκάφος που κινείται με κουπιά, μηχανή ή πανί
PWN:bobbin.n.01	κυλινδρικό αντικείμενο στο οποίο είναι περιτυλιγμένη ταινία, νήμα, φίλμ, σύρμα κ.λπ.
PWN:body.n.01	η φυσική κατασκευή ενός ζωντανού οργανισμού, το σύνολο των μελών και των οργάνων που απαρτίζουν έναν άνθρωπο ή ένα ζώο (σκελετός, ιστοί, όργανα, συστήματα οργάνων κ. λπ.)
PWN:boil.v.01	βρίσκομαι σε κατάσταση βρασμού
PWN:bolt.n.03	το μέρος της κλειδαριάς που αποσύρεται με το κλειδί
PWN:bomb.n.01	θήκη γεμάτη με εκρηκτική γόμωση που εκρήγνυται με μηχανισμό εκπυρσοκρότησης ή με πρόσκρουση
PWN:bomb.n.01	θήκη γεμάτη με εκρηκτική γόμωση που εκρήγνυται με μηχανισμό εκπυρσοκρότησης ή με πρόσκρουση
PWN:bone.n.01	καθένα από τα σκληρά τμήματα του σκελετού των ανθρώπων και των σπονδυλωτών ζώων στα οποία επικάθεται η σάρκα· κόκαλο
PWN:book.n.01	(εκτεταμένο) πνευματικό έργο, διατυπωμένο σε γραπτό πεζό λόγο με επιστημονικό, φιλοσοφικό, τεχνολογικό κ.τ.λ. περιεχόμενο που έχει εκδοθεί υπό μορφήν βιβλίου
PWN:bookcase.n.01	έπιπλο με ράφια για την τοποθέτηση και τη φύλαξη βιβλίων
PWN:bookshop.n.01	το κατάστημα στο οποίο πωλούνται βιβλία
PWN:boomerang.n.01	παιχνίδι-κομμάτι ξύλου που όταν το πετάς μακριά ξαναγυρίζει σε σένα
PWN:boot.n.01	παπούτσι κλειστό και ψηλό έτσι ώστε να καλύπτει το πόδι συνήθως ως το γόνατο
PWN:bore.v.02	γίνομαι διάτρητος,γεμίζω τρύπες
PWN:boring.s.01	που προξενεί ανία, πλήξη, που δεν προκαλεί το ενδιαφέρον
PWN:borrow.v.01	μου παραχωρείται κάτι, που δεν μου ανήκει, προσωρινά
PWN:borrow.v.01	μου παραχωρείται κάτι, που δεν μου ανήκει, προσωρινά
PWN:botch.v.01	προκαλώ σύγχυση, χάος, καταστρέφω κάτι
PWN:bottle.n.01	δοχείο, συνήθως γυάλινο και κυλινδρικό, που έχει στενό λαιμό και χρησιμοποιείται για τοποθέτηση υγρών
PWN:bottom.n.01	η κατώτερη πλευρά ενός πράγματος
PWN:bottom.n.02	το κατώτατο σημείο οποιουδήποτε πράγματος
PWN:boundary_line.n.01	γραμμή που δείχνει το όριο
PWN:boundary.n.02	το διαχωριστικό σημείο
PWN:bow.n.04	όπλο που αποτελείται από καμπύλο μακρύ στέλεχος του οποίου οι δυο άκρες συνδέονται με ευθύ σχοινί ή με ειδικό ελατήριο, πάνω στο οποίο προσαρμόζεται το βέλος που ρίχνεται προς συγκεκριμένο στόχο
PWN:bowed_stringed_instrument.n.01	κατηγορία εγχόρδων οργάνων που παίζονται με δοξάρι
PWN:box.n.01	φορητό αντικείμενο, περιορισμένων συνήθως διαστάσεων, από σκληρό χαρτόνι, μέταλλο, ξύλο, πλαστικό κ.τ.λ., σε ορθογώνιο συνήθως αλλά και στρογγυλό ή οβάλ σχήμα, τις περισσότερες φορές με καπάκι από το ίδιο υλικό, το οποίο χρησιμοποιείται είτε ως θήκη για την τοποθέτηση, προστασία ή μεταφορά διάφορων πραγμάτων είτε ως εμπορική συσκευασία
PWN:bracelet.n.02	κόσμημα που φοριέται στον καρπό του χεριού
PWN:brain.n.01	το τμήμα του κεντρικού νευρικού συστήματος που περιλαμβάνει όλα τα ανώτερα κέντρα του νευρικού συστήματος και βρίσκεται μέσα στο κρανίο
PWN:branch.n.01	ο τομέας, η διοικητική υποδιαίρεση ενός μεγαλύτερου ή πιο πολύπλοκου οργανισμού, ενός τμήματος
PWN:branch.n.02	το επίμηκες τμήμα δέντρου ή θάμνου ,που εξέχει από τον κορμό και από το οποίο φυτρώνουν τα φύλλα και οι καρποί
PWN:branch.n.03	η μία διακλάδωση ενός  σχήματος με δακλαδώσεις
PWN:brandy.n.01	οινοπνευματώδες ποτό, το οποίο παράγεται με απόσταξη από κρασί ή από πολτό φρούτων που έχει υποστεί ζύμωση
PWN:brass.n.01	κράμα χαλκού και ψευδάργυρου
PWN:brawl.v.01	έρχομαι σε σύγκρουση με κάποιον, τσακώνομαι με πολύ θυμό και φασαρία
PWN:bread.n.01	παρασκεύασμα από αλεύρι ζυμωμένο με νερό, αλάτι και προζύμι, που πλάθεται σε ορισμένα σχήματα και μεγέθη, ψήνεται στον φούρνο και που αποτελεί βασικό είδος της καθημερινής διατροφής
PWN:break.v.05	χωρίζω κάτι στα τμήματα, από τα οποία αυτό αποτελείται
PWN:break.v.42	διαλύομαι σε πολλά κομμάτια
PWN:breast.n.02	οι μαστοί της γυναίκας και το τμήμα του θώρακα που βρίσκεται πάνω από αυτούς
PWN:breastfeed.v.01	(για βρέφος ή για νεογνό ζώου) πιέζω με επαναλαμβανόμενες κινήσεις των χειλιών τη θηλή του μαστού και ρουφώ το γάλα από αυτή
PWN:breathe.v.01	εισπνέω και εκπνέω αέρα
PWN:bridge.n.01	επιτρέπει σε ανθρώπους ή οχήματα να διασχίσουν ένα εμπόδιο όπως ένα ποτάμι ή ένα κανάλι  κ.λ.π.
PWN:brief.s.01	που είναι περιορισμένης χρονικής διάρκειας ή απόστασης
PWN:bring_around.v.02	θεραπεύω, κάνω καλά κάποιον ή κάτι
PWN:bring.v.01	φέρνω, οδηγώ κάποιον προς μια κατεύθυνση
PWN:bring.v.04	παίρνω κάτι από εκεί που βρίσκεται και το μετακινώ εκεί όπου πηγαίνω ή εκεί όπου βρίσκομαι
PWN:broad_bean.n.01	ο μικρός φαγώσιμος στρογγυλός, πρασινωπός ή κιτρινωπός καρπός από το φυτό λαθούρι
PWN:broom.n.01	εργαλείο του νοικοκυριού, συνήθως με μακρύ χέρι και θυσανωτή άκρη, με το οποίο απομακρύνουμε από το πάτωμα σκόνες, σκουπίδια κ.τ.λ.
PWN:brother.n.01	πρόσωπο αρσενικού φύλου, με το οποίο έχει κάποιος κοινούς γονείς
PWN:brow.n.01	το άνω τμήμα του ανθρώπινου προσώπου, αυτό που βρίσκεται ανάμεσα στα μαλλιά του κεφαλιού, στα φρύδια και στους δύο κροτάφους
